"season","game_type","team","week","gsis_id","position","full_name","first_name","last_name","report_primary_injury","report_secondary_injury","report_status","practice_primary_injury","practice_secondary_injury","practice_status","date_modified"
2024,"REG","PHI",13,"00-0038412","DT","Moro Ojomo","Moro","Ojomo",NA,NA,NA,"Neck",NA,"Limited Participation in Practice",2024-11-29 20:38:06
2024,"REG","PHI",13,"00-0030062","CB","Darius Slay","Darius","Slay","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2024-11-29 20:41:18
2024,"REG","PHI",13,"00-0038489","LB","Ben VanSumeren","Ben","VanSumeren","Knee",NA,"Out","Knee",NA,"Limited Participation in Practice",2024-11-29 20:41:31
2024,"REG","PHI",13,"00-0039236","WR","Johnny Wilson","Johnny","Wilson","Hamstring",NA,"Questionable","Hamstring",NA,"Did Not Participate In Practice",2024-11-29 20:40:31
2024,"REG","PHI",13,"00-0039002","S","Sydney Brown","Sydney","Brown","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2024-11-29 20:40:31
2024,"REG","PHI",13,"00-0036912","WR","DeVonta Smith","DeVonta","Smith","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2024-11-29 20:40:31
2024,"REG","PIT",13,"00-0039110","DT","Keeanu Benton","Keeanu","Benton",NA,NA,NA,"Hip",NA,"Full Participation in Practice",2024-11-29 19:42:11
2024,"REG","PIT",13,"00-0027969","DT","Cameron Heyward","Cameron","Heyward",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-11-29 19:42:30
2024,"REG","PIT",13,"00-0033512","S","Damontae Kazee","Damontae","Kazee",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2024-11-29 19:42:19
2024,"REG","PIT",13,"00-0033905","DT","Larry Ogunjobi","Larry","Ogunjobi",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-11-29 19:38:45
2024,"REG","PIT",13,"00-0032954","G","Isaac Seumalo","Isaac","Seumalo",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-11-29 19:38:45
2024,"REG","PIT",13,"00-0033929","DT","Montravius Adams","Montravius","Adams","Knee",NA,"Out","Knee",NA,"Limited Participation in Practice",2024-11-29 19:42:54
2024,"REG","PIT",13,"00-0038639","CB","Cory Trice","Cory","Trice","Hamstring",NA,"Out","Hamstring",NA,"Limited Participation in Practice",2024-11-29 19:43:13
2024,"REG","PIT",13,"00-0036333","LB","Alex Highsmith","Alex","Highsmith","Ankle",NA,"Doubtful","Ankle",NA,"Limited Participation in Practice",2024-11-29 19:42:48
2024,"REG","SEA",13,"00-0033439","TE","Pharaoh Brown","Pharaoh","Brown",NA,NA,NA,"Elbow",NA,"Full Participation in Practice",2024-11-29 21:12:37
2024,"REG","SEA",13,"00-0035644","TE","Noah Fant","Noah","Fant",NA,NA,NA,"Groin",NA,"Full Participation in Practice",2024-11-29 21:12:37
2024,"REG","SEA",13,"00-0030063","DT","Johnathan Hankins","Johnathan","Hankins",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-11-29 21:14:52
2024,"REG","SEA",13,"00-0033941","S","Rayshawn Jenkins","Rayshawn","Jenkins",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2024-11-29 21:12:37
2024,"REG","SEA",13,"00-0035678","LB","Dre'Mont Jones","Dre'Mont","Jones",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2024-11-29 21:12:37
2024,"REG","SEA",13,"00-0036994","LB","Ernest Jones","Ernest","Jones",NA,NA,NA,"Elbow","Knee","Full Participation in Practice",2024-11-29 21:15:32
2024,"REG","SEA",13,"00-0032211","WR","Tyler Lockett","Tyler","Lockett",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-11-29 21:14:58
2024,"REG","SEA",13,"00-0037812","T","Abraham Lucas","Abraham","Lucas",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-11-29 21:15:04
2024,"REG","SEA",13,"00-0035640","WR","DK Metcalf","DK","Metcalf",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2024-11-29 21:15:10
2024,"REG","SEA",13,"00-0032387","DT","Jarran Reed","Jarran","Reed",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-11-29 21:12:37
2024,"REG","SEA",13,"00-0036268","WR","Laviska Shenault","Laviska","Shenault",NA,NA,NA,"Back",NA,"Full Participation in Practice",2024-11-29 21:12:37
2024,"REG","SEA",13,"00-0032234","G","Laken Tomlinson","Laken","Tomlinson",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-11-29 21:12:37
2024,"REG","SEA",13,"00-0031933","DT","Leonard Williams","Leonard","Williams",NA,NA,NA,"Foot",NA,"Full Participation in Practice",2024-11-29 21:15:21
2024,"REG","SEA",13,"00-0036653","T","Stone Forsythe","Stone","Forsythe","Hand",NA,"Out","Hand",NA,"Full Participation in Practice",2024-11-30 00:41:36
2024,"REG","SEA",13,"00-0034350","LB","Uchenna Nwosu","Uchenna","Nwosu","Thigh",NA,"Out","Thigh",NA,"Full Participation in Practice",2024-11-30 00:41:01
2024,"REG","SEA",13,"00-0038866","S","A.J. Finley","A.J.","Finley","Ankle",NA,"Questionable","Ankle",NA,"Full Participation in Practice",2024-11-29 20:20:14
2024,"REG","SEA",13,"00-0038488","TE","Brady Russell","Brady","Russell","Foot",NA,"Questionable","Foot",NA,"Full Participation in Practice",2024-11-29 20:19:52
2024,"REG","SF",13,"00-0039365","WR","Jacob Cowing","Jacob","Cowing",NA,NA,NA,"Concussion",NA,"Full Participation in Practice",2024-11-29 20:20:05
2024,"REG","SF",13,"00-0033280","RB","Christian McCaffrey","Christian","McCaffrey",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-11-29 20:20:05
2024,"REG","SF",13,"00-0039351","G","Dominick Puni","Dominick","Puni",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2024-11-29 20:20:30
2024,"REG","SF",13,"00-0034573","CB","Charvarius Ward","Charvarius","Ward",NA,NA,NA,"Not injury related - personal matter",NA,"Full Participation in Practice",2024-11-29 20:20:05
2024,"REG","SF",13,"00-0036551","G","Aaron Banks","Aaron","Banks","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2024-11-29 20:20:55
2024,"REG","SF",13,"00-0035717","DE","Nick Bosa","Nick","Bosa","Hip","Oblique","Out","Hip","Oblique","Did Not Participate In Practice",2024-11-29 20:21:00
2024,"REG","SF",13,"00-0036266","DT","Jordan Elliott","Jordan","Elliott","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2024-11-29 20:21:16
2024,"REG","SF",13,"00-0036563","CB","Deommodore Lenoir","Deommodore","Lenoir","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2024-11-29 20:21:35
2024,"REG","SF",13,"00-0027857","T","Trent Williams","Trent","Williams","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2024-11-29 20:22:02
2024,"REG","SF",13,"00-0034982","LB","Dre Greenlaw","Dre","Greenlaw","Achilles",NA,"Out","Achilles",NA,"Limited Participation in Practice",2024-11-29 20:21:29
2024,"REG","SF",13,"00-0037834","QB","Brock Purdy","Brock","Purdy","Right Shoulder",NA,"Questionable","Right Shoulder",NA,"Full Participation in Practice",2024-11-29 20:20:47
2024,"REG","SF",13,"00-0032128","WR","Chris Conley","Chris","Conley","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2024-11-29 20:20:47
2024,"REG","SF",13,"00-0035020","LB","Demetrius Flannigan-Fowles","Demetrius","Flannigan-Fowles","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2024-11-29 20:20:47
2024,"REG","SF",13,"00-0035026","DT","Kevin Givens","Kevin","Givens","Groin",NA,"Questionable","Groin",NA,"Limited Participation in Practice",2024-11-29 20:20:47
2024,"REG","SF",13,"00-0039345","CB","Renardo Green","Renardo","Green","Neck",NA,"Questionable","Neck",NA,"Limited Participation in Practice",2024-11-29 20:20:47
2024,"REG","TB",13,"00-0030386","DE","William Gholston","William","Gholston",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-11-29 16:58:16
2024,"REG","TB",13,"00-0031408","WR","Mike Evans","Mike","Evans",NA,NA,NA,"Hamstring",NA,"Limited Participation in Practice",2024-11-29 16:59:07
2024,"REG","TB",13,"00-0039846","S","Tykee Smith","Tykee","Smith","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2024-11-29 19:07:56
2024,"REG","TB",13,"00-0034374","S","Jordan Whitehead","Jordan","Whitehead","Pectoral",NA,"Out","Pectoral",NA,"Did Not Participate In Practice",2024-11-29 19:08:44
2024,"REG","TB",13,"00-0038958","LB","Markees Watts","Markees","Watts","Knee",NA,"Out","Knee",NA,"Full Participation in Practice",2024-11-29 19:08:51
2024,"REG","TB",13,"00-0036967","LB","Joe Tryon","Joe","Tryon","Ankle",NA,"Doubtful","Ankle",NA,"Limited Participation in Practice",2024-11-29 19:08:09
2024,"REG","TB",13,"00-0035254","LB","Anthony Nelson","Anthony","Nelson","Not injury related - personal matter",NA,"Questionable","Not injury related - personal matter",NA,"Did Not Participate In Practice",2024-11-29 19:07:34
2024,"REG","TB",13,"00-0031785","CB","Troy Hill","Troy","Hill","Ankle","Foot","Questionable","Ankle","Foot","Limited Participation in Practice",2024-11-29 19:07:34
2024,"REG","TB",13,"00-0036406","T","Tristan Wirfs","Tristan","Wirfs","Knee","Foot","Questionable","Knee","Foot","Limited Participation in Practice",2024-11-29 19:07:34
2024,"REG","TEN",13,"00-0039372","CB","Jarvis Brownlee","Jarvis","Brownlee",NA,NA,NA,"Ribs",NA,"Full Participation in Practice",2024-11-29 20:42:07
2024,"REG","TEN",13,"00-0035413","LB","Luke Gifford","Luke","Gifford",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2024-11-29 20:42:15
2024,"REG","TEN",13,"00-0033770","CB","Justin Hardee","Justin","Hardee",NA,NA,NA,"Groin",NA,"Full Participation in Practice",2024-11-29 20:42:22
2024,"REG","TEN",13,"00-0035632","S","Amani Hooker","Amani","Hooker",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2024-11-29 20:42:07
2024,"REG","TEN",13,"00-0034825","LB","Arden Key","Arden","Key",NA,NA,NA,"Back",NA,"Full Participation in Practice",2024-11-29 20:42:07
2024,"REG","TEN",13,"00-0034828","LB","Harold Landry","Harold","Landry",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-11-29 20:42:07
2024,"REG","TEN",13,"00-0038125","CB","Roger McCreary","Roger","McCreary",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-11-29 20:42:29
2024,"REG","TEN",13,"00-0034837","WR","Calvin Ridley","Calvin","Ridley",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2024-11-29 20:42:07
2024,"REG","TEN",13,"00-0035643","DT","Jeffery Simmons","Jeffery","Simmons",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-11-29 20:42:07
2024,"REG","TEN",13,"00-0037591","T","Leroy Watson","Leroy","Watson","Back",NA,"Out","Back",NA,"Did Not Participate In Practice",2024-11-29 20:43:51
2024,"REG","TEN",13,"00-0033548","CB","Chidobe Awuzie","Chidobe","Awuzie","Groin",NA,"Out","Groin",NA,"Limited Participation in Practice",2024-11-29 20:42:59
2024,"REG","TEN",13,"00-0039032","RB","Tyjae Spears","Tyjae","Spears","Concussion",NA,"Questionable","Concussion",NA,"Full Participation in Practice",2024-11-29 20:42:52
2024,"REG","WAS",13,"00-0030061","TE","Zach Ertz","Zach","Ertz",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2024-11-27 19:28:40
2024,"REG","WAS",13,"00-0035149","G","Nick Allegretti","Nick","Allegretti",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2024-11-29 19:18:21
2024,"REG","WAS",13,"00-0033591","WR","Noah Brown","Noah","Brown",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-11-29 19:18:31
2024,"REG","WAS",13,"00-0032052","LB","Dante Fowler","Dante","Fowler",NA,NA,NA,"Hip",NA,"Full Participation in Practice",2024-11-29 19:18:40
2024,"REG","WAS",13,"00-0036287","CB","Noah Igbinoghene","Noah","Igbinoghene",NA,NA,NA,"Thumb",NA,"Full Participation in Practice",2024-11-29 19:18:21
2024,"REG","WAS",13,"00-0039368","LB","Jordan Magee","Jordan","Magee",NA,NA,NA,"Elbow",NA,"Full Participation in Practice",2024-11-29 19:18:21
2024,"REG","WAS",13,"00-0037746","RB","Brian Robinson","Brian","Robinson",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2024-11-29 19:18:49
2024,"REG","WAS",13,"00-0035692","DE","Clelin Ferrell","Clelin","Ferrell",NA,NA,NA,"Knee",NA,"Limited Participation in Practice",2024-11-29 19:18:21
2024,"REG","WAS",13,"00-0033699","RB","Austin Ekeler","Austin","Ekeler","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2024-11-29 19:19:22
2024,"REG","WAS",13,"00-0033831","T","Andrew Wylie","Andrew","Wylie","Concussion",NA,"Out","Concussion",NA,"Limited Participation in Practice",2024-11-29 19:19:34
2024,"REG","WAS",13,"00-0033874","CB","Marshon Lattimore","Marshon","Lattimore","Hamstring",NA,"Doubtful","Hamstring",NA,"Limited Participation in Practice",2024-11-29 19:19:45
2024,"REG","ARI",14,"00-0029316","T","Kelvin Beachum","Kelvin","Beachum",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-12-06 16:58:22
2024,"REG","ARI",14,"00-0038984","CB","Kei'Trel Clark","Kei'Trel","Clark",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2024-12-06 16:58:33
2024,"REG","ARI",14,"00-0039854","DT","Darius Robinson","Darius","Robinson",NA,NA,NA,"Calf",NA,"Limited Participation in Practice",2024-12-06 16:58:22
2024,"REG","ARI",14,"00-0039823","CB","Elijah Jones","Elijah","Jones","Ankle",NA,"Out","Ankle",NA,"Limited Participation in Practice",2024-12-06 20:06:46
2024,"REG","ARI",14,"00-0036695","DT","Naquan Jones","Naquan","Jones","Elbow",NA,"Questionable","Elbow",NA,"Limited Participation in Practice",2024-12-06 20:06:23
2024,"REG","ARI",14,"00-0038623","DT","Dante Stills","Dante","Stills","Back",NA,"Questionable","Back",NA,"Limited Participation in Practice",2024-12-06 20:06:23
2024,"REG","ATL",14,"00-0031583","DT","Grady Jarrett","Grady","Jarrett",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2024-12-06 17:12:43
2024,"REG","ATL",14,"00-0033051","DT","David Onyemata","David","Onyemata",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2024-12-06 17:12:54
2024,"REG","ATL",14,"00-0037810","LB","Troy Andersen","Troy","Andersen",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-12-06 19:10:05
2024,"REG","ATL",14,"00-0038980","DE","Zach Harrison","Zach","Harrison",NA,NA,NA,"Achilles",NA,"Full Participation in Practice",2024-12-06 19:10:26
2024,"REG","ATL",14,"00-0037587","LB","Nate Landman","Nate","Landman",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2024-12-06 19:10:16
2024,"REG","ATL",14,"00-0032415","LB","Matt Judon","Matt","Judon",NA,NA,NA,"Not injury related - resting player",NA,"Limited Participation in Practice",2024-12-04 21:25:05
2024,"REG","ATL",14,"00-0033524","CB","Kevin King","Kevin","King",NA,NA,NA,"Not injury related - personal matter",NA,"Limited Participation in Practice",2024-12-04 21:25:15
2024,"REG","ATL",14,"00-0035630","G","Chris Lindstrom","Chris","Lindstrom",NA,NA,NA,"Not injury related - resting player",NA,"Limited Participation in Practice",2024-12-05 20:54:42
2024,"REG","ATL",14,"00-0037238","WR","Drake London","Drake","London",NA,NA,NA,"Not injury related - resting player",NA,"Limited Participation in Practice",2024-12-04 21:24:52
2024,"REG","ATL",14,"00-0031279","T","Jake Matthews","Jake","Matthews",NA,NA,NA,"Not injury related - resting player",NA,"Limited Participation in Practice",2024-12-06 17:13:18
2024,"REG","ATL",14,"00-0035235","T","Kaleb McGary","Kaleb","McGary",NA,NA,NA,"Not injury related - resting player",NA,"Limited Participation in Practice",2024-12-06 17:13:29
2024,"REG","ATL",14,"00-0036309","WR","Darnell Mooney","Darnell","Mooney",NA,NA,NA,"Achilles",NA,"Limited Participation in Practice",2024-12-06 19:09:36
2024,"REG","ATL",14,"00-0039394","WR","Casey Washington","Casey","Washington","Concussion",NA,"Out",NA,NA,"
    ",2024-12-07 20:05:05
2024,"REG","ATL",14,"00-0039393","RB","Jase McClellan","Jase","McClellan","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2024-12-06 19:11:15
2024,"REG","ATL",14,"00-0034843","CB","Mike Hughes","Mike","Hughes","Neck",NA,"Questionable","Neck",NA,"Full Participation in Practice",2024-12-06 19:10:52
2024,"REG","ATL",14,"00-0039733","DE","Ruke Orhorhoro","Ruke","Orhorhoro","Ankle",NA,"Questionable","Ankle",NA,"Full Participation in Practice",2024-12-06 19:11:02
2024,"REG","BUF",14,"00-0036976","T","Spencer Brown","Spencer","Brown",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2024-12-06 19:47:55
2024,"REG","BUF",14,"00-0031544","WR","Amari Cooper","Amari","Cooper",NA,NA,NA,"Wrist",NA,"Full Participation in Practice",2024-12-06 19:47:55
2024,"REG","BUF",14,"00-0036187","FB","Reggie Gilliam","Reggie","Gilliam",NA,NA,NA,"Hip",NA,"Full Participation in Practice",2024-12-06 19:47:55
2024,"REG","BUF",14,"00-0033571","LB","Matt Milano","Matt","Milano",NA,NA,NA,"Biceps",NA,"Full Participation in Practice",2024-12-06 19:47:55
2024,"REG","BUF",14,"00-0033282","WR","Curtis Samuel","Curtis","Samuel",NA,NA,NA,"Foot",NA,"Full Participation in Practice",2024-12-06 19:48:23
2024,"REG","BUF",14,"00-0036403","DE","Casey Toohill","Casey","Toohill",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-12-06 19:47:55
2024,"REG","BUF",14,"00-0035663","S","Taylor Rapp","Taylor","Rapp",NA,NA,NA,"Neck","Shoulder","Limited Participation in Practice",2024-12-06 19:47:55
2024,"REG","BUF",14,"00-0039873","DT","DeWayne Carter","DeWayne","Carter","Wrist",NA,"Questionable","Wrist",NA,"Full Participation in Practice",2024-12-06 19:49:01
2024,"REG","BUF",14,"00-0039882","T","Tylan Grable","Tylan","Grable","Groin",NA,"Questionable","Groin",NA,"Full Participation in Practice",2024-12-06 19:49:43
2024,"REG","BUF",14,"00-0036590","TE","Quintin Morris","Quintin","Morris","Shoulder","Groin","Questionable","Shoulder","Groin","Full Participation in Practice",2024-12-06 19:50:17
2024,"REG","BUF",14,"00-0039901","WR","Keon Coleman","Keon","Coleman","Wrist",NA,"Questionable","Wrist",NA,"Limited Participation in Practice",2024-12-06 19:49:13
2024,"REG","BUF",14,"00-0038933","TE","Dalton Kincaid","Dalton","Kincaid","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2024-12-06 19:49:58
2024,"REG","CAR",14,"00-0033284","T","Taylor Moton","Taylor","Moton",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-12-06 17:52:06
2024,"REG","CAR",14,"00-0039491","WR","Jalen Coker","Jalen","Coker","Quadricep",NA,"Doubtful","Quadricep",NA,"Did Not Participate In Practice",2024-12-06 17:53:13
2024,"REG","CAR",14,"00-0031364","LB","Jadeveon Clowney","Jadeveon","Clowney","Knee",NA,"Questionable","Knee",NA,"Did Not Participate In Practice",2024-12-06 17:53:01
2024,"REG","CAR",14,"00-0035669","S","Nick Scott","Nick","Scott","Not injury related - personal matter","Hamstring","Questionable","Not injury related - personal matter","Hamstring","Did Not Participate In Practice",2024-12-06 17:53:34
2024,"REG","CAR",14,"00-0036615","CB","Caleb Farley","Caleb","Farley","Shoulder",NA,"Questionable","Shoulder",NA,"Full Participation in Practice",2024-12-06 17:55:05
2024,"REG","CAR",14,"00-0036325","G","Robert Hunt","Robert","Hunt","Back",NA,"Questionable","Back",NA,"Full Participation in Practice",2024-12-06 17:55:22
2024,"REG","CAR",14,"00-0039356","TE","Ja'Tavion Sanders","Ja'Tavion","Sanders","Neck",NA,"Questionable","Neck",NA,"Full Participation in Practice",2024-12-06 17:55:44
2024,"REG","CAR",14,"00-0036335","LB","D.J. Wonnum","D.J.","Wonnum","Knee",NA,"Questionable","Knee",NA,"Full Participation in Practice",2024-12-06 17:56:01
2024,"REG","CAR",14,"00-0034368","LB","Josey Jewell","Josey","Jewell","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2024-12-06 17:54:02
2024,"REG","CHI",14,"00-0030279","WR","Keenan Allen","Keenan","Allen",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2024-12-06 19:57:47
2024,"REG","CHI",14,"00-0033132","S","Kevin Byard","Kevin","Byard",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2024-12-06 19:58:17
